ID,wavelengths,reflectance,latitude,longitude,good_wavelengths,fwhm,elev,spatial_ref,Category
49,1185.8616,0.23566665,-34.090211186375335,19.01500493408963,1.0,8.562,671.94305,0,PINE
49,1193.3184,0.23583628,-34.090211186375335,19.01500493408963,1.0,8.564,671.94305,0,PINE
49,1200.7761,0.23690726,-34.090211186375335,19.01500493408963,1.0,8.565,671.94305,0,PINE
49,1208.233,0.23893392,-34.090211186375335,19.01500493408963,1.0,8.566,671.94305,0,PINE
49,1215.6898,0.24191588,-34.090211186375335,19.01500493408963,1.0,8.568,671.94305,0,PINE
49,1223.1467,0.24558473,-34.090211186375335,19.01500493408963,1.0,8.569,671.94305,0,PINE
49,1230.6036,0.2493298,-34.090211186375335,19.01500493408963,1.0,8.571,671.94305,0,PINE
49,1238.0596,0.2528463,-34.090211186375335,19.01500493408963,1.0,8.572,671.94305,0,PINE
49,1245.5154,0.2559164,-34.090211186375335,19.01500493408963,1.0,8.573,671.94305,0,PINE
49,1252.9724,0.2586948,-34.090211186375335,19.01500493408963,1.0,8.575,671.94305,0,PINE
49,1260.4283,0.2609893,-34.090211186375335,19.01500493408963,1.0,8.576,671.94305,0,PINE
49,1267.8833,0.26267374,-34.090211186375335,19.01500493408963,1.0,8.578,671.94305,0,PINE
49,1275.3392,0.26389948,-34.090211186375335,19.01500493408963,1.0,8.579,671.94305,0,PINE
49,1282.7942,0.26451778,-34.090211186375335,19.01500493408963,1.0,8.58,671.94305,0,PINE
49,1290.2502,0.26423877,-34.090211186375335,19.01500493408963,1.0,8.582,671.94305,0,PINE
49,1297.7052,0.26291806,-34.090211186375335,19.01500493408963,1.0,8.583,671.94305,0,PINE
49,1305.1603,0.2603316,-34.090211186375335,19.01500493408963,1.0,8.585,671.94305,0,PINE
49,1312.6144,0.2564443,-34.090211186375335,19.01500493408963,1.0,8.586,671.94305,0,PINE
49,1320.0685,0.25128976,-34.090211186375335,19.01500493408963,1.0,8.587,671.94305,0,PINE
49,1439.292,0.08870548,-34.090211186375335,19.01500493408963,1.0,8.61,671.94305,0,PINE
49,1446.7404,0.1038436,-34.090211186375335,19.01500493408963,1.0,8.611,671.94305,0,PINE
